No.,Canonical SMILES,Toxicity Value
7899,CC(=O)c1cccc(Oc2ccccc2)c1,6176.767182
7900,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC,26.64536948
7901,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],32999.5798
7902,COc1cc2cncc(Cc3ccccc3)c2cc1OC,2299.678885
7903,CC(C)CCCC(=O)CCCCCCC(=O)CCN(O)C(=O)C(N)CO,9.999838937
7904,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,263.0097269
7905,CCCCCC(C)C(C)c1cc(O)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,500.0310325
7906,O=C(C#CCOc1ccccc1)c1ccccc1,999.9576762
7907,CC(C)(C)CC(C)(C)C(N)=O,399.9821948
7908,CC(C)(C)CC(C)(C)C(=O)NC(O)C(Cl)(Cl)Cl,1999.704574
7909,CC(C)(C)CC(C)(C)C(=O)N1CCOCC1,1999.929625
7910,CC(C)(C)CC(C)(C)C(=O)N1CCCCC1,2499.933445
7911,CN1CCN(C(=O)C(C)(C)CC(C)(C)C)CC1,299.9862726
7912,CC(C)(C)CC(C)(C)C(=O)Nc1cccc2ccccc12,2999.841224
7913,CC(C)(C)CC(C)(C)C(=O)NC(N)=O,1599.984022
7914,CC(C)(C)CC(C)(C)C(=O)Nc1ccc2ccccc2c1,2999.841224
7915,CN(C)c1ccc(=O)n(-c2ccccc2)n1,1099.969338
7916,COc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)C(=O)N2CC(=O)O,799.9828609
7917,O=c1ccc(-c2ccccc2)nn1CO,1259.981308
7918,Cc1cc(C(=O)NC(=N)N)no1,1999.928639
7919,Cc1cc(C(=O)NC(N)=O)no1,10000.00001
7920,CC(O)CCC(=O)c1ccoc1,37.99954816
7921,C#CCN=C1NC(=O)C(c2ccccc2C)O1,249.9989049
7922,C#CCNC1=NC(=O)C(C)(c2ccccc2)O1,399.9982472
7923,C#CCNC1=NC(=O)C(c2ccccc2)(c2ccccc2)O1,399.9696885
7924,C#CC(C)N=C1NC(=O)C(c2ccccc2)O1,299.9986858
7925,C#CC(C)N(C)C1=NC(=O)C(c2ccccc2)O1,249.9917452
7926,C#CC(C)(C)N=C1NC(=O)C(c2ccccc2)O1,849.9719335
7927,C#CC(C)(CC)N=C1NC(=O)C(c2ccccc2)O1,749.9853692
7928,C#CCN=C1NC(=O)C(c2ccccc2)O1,229.9957055
7929,C#CCN=C1NC(=O)C(c2ccc(Cl)cc2)O1,399.9855225
7930,C#CCN=C1NC(=O)C(c2ccccc2F)O1,399.9931099
7931,O=C(O)c1cc(-c2ccccc2)nc2ccc(Br)cc12,889.9864407
7932,CC(=O)OC1CCC(NC(=O)N(CCF)N=O)CC1,31.21999999
7933,C=CCOc1ccc(-c2cn(CCCC)cn2)cc1,919.9677009
7934,Cc1cc(C(=O)NC(=O)NC(C)C)no1,6999.966866
7935,Cc1cccc(Nc2ccccc2C(=O)Nc2c(Cl)cccc2Cl)c1C,800.012458
7936,CCCCOC(=O)CCC(=O)c1ccc(C(C)C)c(Cl)c1,999.9324378
7937,CC(Cc1ccccc1)NC(N)=O,999.9719482
7938,C=CCC1(CC(C)O)C(=O)NC(=O)N(c2ccc(N(C)C)cc2)C1=O,2000.005791
7939,CCC1(C)CC(=O)N(c2ccc(S(N)(=O)=O)c(Cl)c2)C1=O,4999.954659
7940,CCCCCc1ccc(O)c2c1OC(C)(C)C1CCC(C)=CC21,500.0492898
7941,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,1084.94823
7942,CCN(CC)CCOc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1,339.9910622
7943,CCC(C)C(CN(C)C)c1ccc2ccccc2n1,69.00188386
7944,CCC(C)C(CN(C)C)c1cnc2ccccc2n1,115.9950423
7945,CCc1ccccc1NC(C)=O,920.0000004
7946,CCCC(=O)Nc1c(C)cccc1C,599.9874522
7947,Cc1cccc(C)c1NC(=O)C(C)C,829.9826422
7948,CCCCC(=O)Nc1c(C)cccc1C,609.9970284
7949,CC(=O)Nc1c(Br)cccc1Br,1109.969689
7950,CC(=O)Nc1c(C)cc(OC(C)=O)cc1C,4999.864415
7951,C1COCCOCCOCCOCCO1,1019.976845
7952,CCC(C)C(CN(C)C)c1ccccc1,199.9951301
7953,CCCC(CN(C)C)c1ccccc1,219.9908008
7954,CCC(C)(O)C(CN(C)C)c1ccccc1,581.9894829
7955,CCC(C)C(CN(C)C)c1ccc(Cl)cc1,166.9930354
7956,CCOCCC(CN(C)C)c1ccccc1,325.9941087
7957,CCC(C)C(CN(C)C)c1ccc(N)cc1,215.9901976
7958,CC(C)C(CN(C)C)c1ccccc1,225.9905498
7959,C#CCC(CN(C)C)c1ccccc1,387.9875695
7960,CCC(C)C(CN(C)C)c1cc(Cl)ccc1OC,130.9970869
7961,C=CCC(CN(C)C)c1ccccc1,249.9973585
7962,CCCCCC(CN(C)C)c1ccccc1,162.9985141
7963,CCC(CN(C)C)c1ccccc1,246.998607
7964,CC(C)CCC(CN(C)C)c1ccccc1,145.9986689
7965,CCCCCCCCCCCCNC(=O)c1ccccc1,1500.191734
7966,O=C(O)c1ccccc1C(=O)Cc1ccccc1,799.9733611
7967,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,134.715453
7968,CC1CCC(NC(=O)N(CCCl)N=O)CC1,49.89879136
7969,C[Si]1(C)O[Si](C)(c2ccccc2)O[Si](C)(C)O[Si](C)(c2ccccc2)O1,5000.451567
7970,CCOC(C1=NCCCN1)c1cc(C)c(Cl)c(Cl)c1,255.9855522
7971,CCOC(C1=NCCCCN1)c1ccccc1Cl,189.9914533
7972,Cc1cccc(OC(N)=O)c1,1115.963086
7973,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccccc1,999.7889627
7974,CCCCCCc1ccc(N)cc1,499.9971801
7975,CCCCN1CCN=C1C(OCC)c1ccccc1,109.9953531
7976,CCOC(C1=NCCCN1)c1ccccc1,359.9835089
7977,CCOC(C1=NCCCN1)c1ccc(C)cc1,499.9849352
7978,CCOC(C1=NCCCN1)c1ccc2ccccc2c1,374.9860266
7979,CCOC(C1=NCCCN1)c1ccc(C(C)C)cc1,624.9735967
7980,CCOC(C1=NCCN1)c1ccc(Cl)c(Cl)c1,149.9928613
7981,C#CC(C)(C)OC(O)C(Cl)(Cl)Cl,1399.963714
7982,C#CC(C)(CC)OC(O)C(Cl)(Cl)Cl,1019.862912
7983,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],730.0000001
7984,Cc1ccc(Cn2ccc(=N)cc2)cc1,141.9935541
7985,Cc1cc(=N)ccn1CCc1ccccc1,70.99799332
7986,N=c1ccn(CC=Cc2ccccc2)cc1,186.991107
7987,N=c1ccn(CCc2ccccc2)cc1,30.99859284
7988,NC(=O)C1c2ccccc2CCc2ncccc21,3999.832137
7989,CC(=Cc1ccco1)[N+](=O)[O-],173.003389
7990,O=C(OCc1ccccn1)C(O)(c1ccccc1)c1ccccc1,5000.626256
7991,CN(C)CCOc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1,400.0499493
7992,CC(C)N(CCOc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1)C(C)C,300.0264407
7993,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCNCC1,218.9971903
7994,CC1NC(=S)NC1=O,419.9935471
7995,c1ccc2c(c1)CN1CCN=C1N2,264.9862314
7996,COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,12.50034425
7997,CCOC(=O)Nc1ccc(NC(Cc2ccccc2)c2ccccc2)nc1N,295.0313446
7998,CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,667.9957613
7999,CCCCCCC(C)P(=O)(C(C)CCCCCC)C(C)CCCCCC,4829.437852
8000,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC1CC1,1800.092669
8001,CCN(CC)c1cc(=O)c2c(ccc3ccccc32)o1,699.9790523
8002,CCOC(=O)c1cc(=O)c2cc(Br)ccc2o1,99.99865364
8003,COc1ccc(C(=O)Cc2ccccc2C(=O)O)cc1,1299.980762
8004,NC(=O)c1cc(=O)c2ccccc2o1,99.99999996
8005,N#Cc1cc(=O)c2ccccc2o1,99.99707863
8006,O=c1cc(-c2nn[nH]n2)oc2ccccc12,99.99813244
8007,Cc1ccc2oc(C(N)=O)cc(=O)c2c1,99.99655501
8008,Cc1ccc2oc(C#N)cc(=O)c2c1,99.99892004
8009,Cc1ccc2oc(-c3nn[nH]n3)cc(=O)c2c1,99.99956181
8010,CCOC(=O)c1cc(=O)c2ccc(C)cc2o1,99.99784692
8011,Cc1ccc2c(=O)cc(C(N)=O)oc2c1,99.99655501
8012,Cc1ccc2c(=O)cc(C#N)oc2c1,99.99892004
8013,Cc1ccc2c(=O)cc(-c3nn[nH]n3)oc2c1,99.99956181
8014,CCOC(=O)c1cc(=O)c2cccc(C)c2o1,99.99784692
8015,Cc1cccc2c(=O)cc(C(N)=O)oc12,99.99655501
8016,Cc1cccc2c(=O)cc(C#N)oc12,99.99892004
8017,Cc1cccc2c(=O)cc(-c3nn[nH]n3)oc12,99.99956181
8018,CCOC(=O)c1cc(=O)c2c(C)cc(C)cc2o1,99.99918791
8019,Cc1cc(C)c2c(=O)cc(C(N)=O)oc2c1,99.99815849
8020,Cc1cc(C)c2c(=O)cc(C#N)oc2c1,99.99548222
8021,Cc1cc(C)c2c(=O)cc(-c3nn[nH]n3)oc2c1,99.9966975
8022,Cc1c(C(N)=O)oc2ccccc2c1=O,99.99655501
8023,Cc1c(C#N)oc2ccccc2c1=O,99.99892004
8024,Cc1c(-c2nn[nH]n2)oc2ccccc2c1=O,99.99956181
8025,COc1cccc2oc(C#N)cc(=O)c12,99.99950283
8026,COc1cccc2oc(-c3nn[nH]n3)cc(=O)c12,99.99999991
8027,COc1ccc2c(=O)cc(C(N)=O)oc2c1,99.99726265
8028,COc1ccc2c(=O)cc(C#N)oc2c1,99.99950283
8029,COc1ccc2c(=O)cc(-c3nn[nH]n3)oc2c1,99.99999991
8030,NC(=O)c1cc(=O)c2cc(Cl)ccc2o1,99.99776413
8031,N#Cc1cc(=O)c2cc(Cl)ccc2o1,100.0000001
8032,O=c1cc(-c2nn[nH]n2)oc2ccc(Cl)cc12,99.9963802
8033,NC(=O)c1cc(=O)c2cc(Br)ccc2o1,99.99776174
8034,N#Cc1cc(=O)c2cc(Br)ccc2o1,99.99960001
8035,O=c1cc(-c2nn[nH]n2)oc2ccc(Br)cc12,99.99999997
8036,NC(=O)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,99.9970107
8037,NCCOC(=O)c1ccccc1,2679.967554
8038,N#Cc1cc(=O)c2cc([N+](=O)[O-])ccc2o1,99.9990748
8039,NC(=O)c1cc(=O)c2ccc(OCc3ccccc3)cc2o1,99.99864536
8040,N#Cc1cc(=O)c2ccc(OCc3ccccc3)cc2o1,99.99675419
8041,O=c1cc(-c2nn[nH]n2)oc2cc(OCc3ccccc3)ccc12,99.99750234
8042,NC(=O)c1cc(=O)c2cc(Br)cc(Br)c2o1,99.99942347
8043,O=c1cc(-c2nn[nH]n2)oc2c(Br)cc(Br)cc12,99.99838699
8044,N#Cc1oc2ccccc2c(=O)c1Cl,100.0000001
8045,O=c1c(Cl)c(-c2nn[nH]n2)oc2ccccc12,99.9963802
8046,COc1ccc(NS(=O)(=O)[N-][N+]#N)cc1,99.99868552
8047,CN(c1ccccc1)S(=O)(=O)[N-][N+]#N,1999.962304
8048,CNS(=O)(=O)[N-][N+]#N,100.0029382
8049,CCCNS(=O)(=O)[N-][N+]#N,99.99999997
8050,CC(C)NS(=O)(=O)[N-][N+]#N,99.99999997
8051,CC(C)(C)NS(=O)(=O)[N-][N+]#N,100.0016833
8052,CN(C)S(=O)(=O)[N-][N+]#N,1999.960046
8053,CN(Cc1ccccc1)S(=O)(=O)[N-][N+]#N,1999.991159
8054,CC(C)CNS(=O)(=O)[N-][N+]#N,100.0016833
8055,C=C1C(=O)OC2CC(C)=C(C(C)CCCOC(C)=O)C(O)C12,1330.112137
8056,CCc1cc2c(s1)NCC(=O)N=C2c1ccccc1Cl,669.9956032
8057,CC(C#N)(c1ccccc1)c1ccc(N)cc1Cl,1999.953259
8058,CS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2699.62391
8059,O=C(O)Cc1ccc(O)c(Cl)c1,2199.952838
8060,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,4999.724093
8061,[N-]=[N+]=NS(=O)(=O)NC12CC3CC(CC(C3)C1)C2,99.99960983
8062,CN1CCN(S(=O)(=O)[N-][N+]#N)CC1,1999.970768
8063,CC(=O)NCc1ccc(S(=O)(=O)F)cc1,645.005578
8064,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,5480.76096
8065,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1OC(C)=O,10000.14514
8066,CC(=O)Nc1ccccc1C(N)=O,2024.988634
8067,COc1cccc2oc(C(N)=O)cc(=O)c12,99.99726265
8068,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],4999.903024
8069,CCOP(=S)(OCC)Oc1ccc(C#N)cc1,9.999705098
8070,CC(C)CC1CC=C(C(C)C(=O)O)CC1,1449.95174
8071,CCC(C(=O)O)C1=CCC(CC(C)C)CC1,1999.964342
8072,CCC(C(=O)NO)C1=CCC(CC(C)C)CC1,1999.9248
8073,CCC(C(=O)N1CCOCC1)C1=CCC(CC(C)C)CC1,1999.652413
8074,Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)cc1O2,2.999697423
8075,CN(C#N)N=O,69.00324454
8076,O=C(Nc1ccccc1)Nc1ncco1,499.9975389
8077,C[N+]1(C)CCNCC1,2500.000002
8078,O=C(Nc1ccccc1OCc1nn[nH]n1)c1ccc(Cl)c(Cl)c1,1000.021966
8079,CCOC(C(=N)NO)c1c(Cl)cccc1Cl,309.9952873
8080,CCOC(C(=N)NO)c1ccccc1Cl,299.9881928
8081,CCOC(C(=N)NO)c1ccc(Cl)c(Cl)c1,349.9946796
8082,CCCOC(C(=N)NO)c1ccccc1,249.9987994
8083,CCC1CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)O1,3999.757895
8084,O=C(CSC1=NCCN1)c1ccc(Cl)c(Cl)c1,502.018582
8085,CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,6000.063293
8086,CNC(=O)CSP(=O)(OC(C)C)OC(C)C,414.9953767
8087,CCOP(=O)(OCC)SCC(=O)NC,7.600031495
8088,CCOP(=O)(OCC)SCC(=O)N(C)C,4.769887887
8089,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,578.9974643
8090,O=C(c1ccc2c(c1)OCO2)N1CCCCC1,349.9894968
8091,CC(Oc1ccccc1NC(=O)c1ccccc1N1CCCCC1)C(F)(F)F,599.9678913
8092,O=C(NNc1ccccc1)C(F)(F)F,269.9986777
8093,CCN(CC)CCOC(=O)C(O)c1nn(C)c2c1CCCC2,999.96768
8094,CCc1cc([N+](=O)[O-])ccc1O,429.9897108
8095,O=C(O)C(c1ccc(Cl)cc1)c1ccccc1Cl,519.9297146
8096,CC(C)c1ccc(NC(=O)N(C)C)cc1,3349.853842
8097,CN1C2CCC1CC(OC(=O)C1c3ccccc3CCc3ncccc31)C2,640.0476729
8098,CN(C)CCOC(=O)C1(O)c2ccccc2CCc2ncccc21,1760.021569
8099,CN1CCCCC1COC(=O)C1(O)c2ccccc2CCc2ncccc21,530.0564041
8100,CC(C)(C)NC(=O)ON=C1c2ccccc2CCc2ncccc21,2240.027704
8101,O=C(ON=C1c2ccccc2CCc2ncccc21)N1CCOCC1,2240.139429
8102,CCC(=O)ON=c1c2ccccc2ccc2ncccc12,3999.841908
8103,C#CC1(O)c2ccccc2C=Cc2ncccc21,3999.828525
8104,CCOC(=O)NC1c2ccccc2CCc2ncccc21,3999.957495
8105,NC(=O)NC1c2ccccc2CCc2ncccc21,3999.921045
8106,CNC(=O)C1c2ccccc2CCc2ncccc21,1399.961159
8107,CN1CCN(C2c3ccccc3CCc3ncccc32)CC1,419.9799597
8108,O=CNC1c2ccccc2CCc2ncccc21,1799.924462
8109,CN1C(C)(C)CC(OC(=O)CCC(=O)OC2CC(C)(C)N(C)C(C)(C)C2)CC1(C)C,2999.816308
8110,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,786.5812415
8111,CCOc1ccc(C(c2ccc(C)cc2)C(Cl)(Cl)Cl)cc1,1000.055285
8112,CCCOc1ccc(C(c2ccc(C)cc2)C(Cl)(Cl)Cl)cc1,499.9888174
8113,CCOc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,300.0166814
8114,CCCCOc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,499.9561557
8115,CCCOc1ccc(C(c2ccc(OCC)cc2)C(Cl)(Cl)Cl)cc1,74.99342335
8116,COc1ccc(C(c2ccc(SC)cc2)C(Cl)(Cl)Cl)cc1,999.9419438
8117,CCOc1ccc(C(c2ccc(SC)cc2)C(Cl)(Cl)Cl)cc1,999.872254
8118,COc1ccc(C(c2ccc3c(c2)OCO3)C(Cl)(Cl)Cl)cc1,999.899898
8119,COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,999.9933638
8120,CCCC(O)CCC(=O)C1=C(O)CCC1=O,1999.982322
8121,CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,9999.852425
8122,C[N+](C)(C)CCOC(=O)C1(O)c2ccccc2CCc2ncccc21,2799.745774
8123,NC1c2ccccc2C=Cc2ncccc21,1759.966195
8124,CN(C(=O)C(Cl)Cl)c1ccc(N(C)C(=O)C(Cl)Cl)cc1,7998.838157
8125,CCOCN(C(=O)CCl)c1c(C)cccc1CC,1549.988511
8126,CC1CC2OC(=O)C(C)C2C(O)C2(C)C(=O)C=CC12,122.9995347
8127,O=P(O)(OC1CC2CC1C1CCCC21)OC1CC2CC1C1CCCC21,1319.863114
8128,CC(Cc1ccccc1)[n+]1cc(NC(=O)Nc2ccccc2)on1,1000.074216
8129,CCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,1999.971158
8130,Cc1ccccc1C1(OCCN(C)C)CCCCC1,359.9876056
8131,Cc1ccccc1C1(OCCN(C)C)CCCCC1C(C)(C)C,1999.892919
8132,CCc1ccccc1C1(OCCN(C)C)CCCCC1C(C)C,1999.892919
8133,C=C1CCC2(OC1)OC1CC3C4CC=C5CC(O)CC(O)C5(C)C4C(O)CC3(C)C1C2C,5999.838056
8134,CN1CCC(=C2c3ccccc3CC2(C)C)CC1,189.9937026
8135,CC12CCC(CN(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)C1)C2(C)C,4499.975739
8136,Cc1ccc(S(=O)(=O)NC(=O)N2CC3CCC(C)(C2)C3(C)C)cc1,4000.182608
8137,CC12CCC(CN(C(=O)NS(=O)(=O)c3ccc(Br)cc3)C1)C2(C)C,2999.617192
8138,CC12CCC(CN(C(=O)NS(=O)(=O)c3ccc(F)cc3)C1)C2(C)C,1999.734799
8139,C/C(Cc1ccccc1)=N\NC(=N)N/N=C(\C)Cc1ccccc1,1099.904177
8140,Cc1nn(C)c2c1NCc1ccccc1O2,1275.964434
8141,CC(=O)CCC(O)c1ccoc1,78.99906052
8142,CCN(CC)c1nc2ccccn2c(=O)c1C=NN1CCOC1=O,1819.944741
8143,CCC1(CC)C(=O)NC(=O)N(C(C)Cc2ccccc2)C1=O,999.9867716
8144,C=CCC1(CC=C)C(=O)NC(=O)N(C(C)Cc2ccccc2)C1=O,1000.012255
8145,C=CCC1(CC=C)C(=O)NC(=O)N(CCc2ccccc2)C1=O,1000.099242
8146,O=C1OCCN1N=Cc1cccs1,1600.991842
8147,CC(C)C(N)C(=O)OC(C)C1CC=CCCC(O)C(C)(C)C2CCC(C)C3(O2)O[B-]24OC(C(=O)O1)C1(OC(CCC1C)C(C)(C)C(O)CCCC1CC(OC(=O)C3O2)C(C)O1)O4,180.0034817
8148,CN(C)CCCC(CN(C)C)c1ccccc1,1212.963772
8149,CC(C)CC(CN(C)C)c1ccccc1,226.9944729
8150,CN=c1oc2ccccc2n1C,799.9901354
8151,NS(=O)(=O)c1cc(C(=O)NN2CCC(c3ccco3)C2)ccc1Cl,2999.756643
8152,CCC(C)C(CN(C)C)c1cccs1,304.994228
8153,CN1CCC(=C2c3ccccc3C=C(O)c3sccc32)CC1,178.980332
8154,O=C(NNc1cccc(C(F)(F)F)c1)c1cccnc1Cl,999.9936654
8155,O=C(O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9792432
8156,CCOC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9972617
8157,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9850882
8158,CN(C)CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,1000.079588
8159,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCCC3)c3cccnc32)c1,999.9109881
8160,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1,999.9769468
8161,CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,1000.005286
8162,CN(C)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,1149.98687
8163,OCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9970347
8164,OCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9876265
8165,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9837287
8166,COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.972719
8167,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9964189
8168,CCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9731602
8169,CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,999.9937751
8170,CCN(CC)C(=O)SCc1ccccc1Cl,1009.976492
8171,CCC(C)OP(=O)(OC)OC=C(Cl)Cl,27.99925489
8172,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,569.9124993
8173,CNC(=O)ON=Cc1ccccc1OC(=O)NC,9.999920394
8174,CNC(=O)ON=Cc1cccc(OC(=O)NC)c1,499.9960193
8175,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,508.0209764
8176,c1ccc(C(CCN2CCN(c3cnccn3)CC2)(c2ccccc2)c2ccccc2)cc1,2000.059828
8177,c1ccc(C(CCN2CCN(c3cccnn3)CC2)(c2ccccc2)c2ccccc2)cc1,2000.059828
8178,CC(CSC(=S)N(C)C)=NO,1329.937755
8179,CN(C)C(=O)C1Oc2cc(Cl)ccc2NC1=O,999.9882207
8180,CN1C(C)(C)C=CCC1(C)C,459.9729889
8181,CC1(C)C(=O)N(CCc2ccc(S(=O)(=O)NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)C(=O)c2ccccc21,2500.031835
8182,CC1(C)C(=O)N(CCc2ccc(S(=O)(=O)NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)C(=O)c2cc(Br)ccc21,2500.04375
8183,CNC(=O)N1CC(c2ccccc2)OC1=O,1649.94006
8184,CCNC(=O)N1CC(c2ccccc2)OC1=O,1499.967985
8185,CC(C)NC(=O)N1CC(c2ccccc2)OC1=O,1999.983891
8186,C=CCNC(=O)N1CC(c2ccccc2)OC1=O,849.97929
8187,CCCCNC(=O)N1CC(c2ccccc2)OC1=O,2199.924516
8188,C=CCNC(=O)N1CC(c2ccccc2)(c2ccccc2)OC1=O,4000.446697
8189,CCNC(=O)N1CC(c2ccc(Cl)cc2)OC1=O,1999.925566
8190,CC(C)NC(=O)N1CC(c2ccc(Cl)cc2)OC1=O,2599.935627
8191,CCNC(=O)N1CC(c2ccc(Cl)c(Cl)c2)OC1=O,2499.958765
8192,CCCNC(=O)N1CC(c2ccc(Cl)c(Cl)c2)OC1=O,1999.924332
8193,CCNC(=O)N1CC(c2ccc(F)cc2)OC1=O,1299.974232
8194,CCCNC(=O)N1CC(c2ccc(F)cc2)OC1=O,2399.981971
8195,CCNC(=O)N1CC(c2cccc(F)c2)OC1=O,1999.960355
8196,CCCNC(=O)N1CC(c2cccc(F)c2)OC1=O,1899.985731
8197,CC(C)NC(=O)N1CC(c2cccc(F)c2)OC1=O,2099.984225
8198,CN(CC(=O)O)C(=O)c1c(I)c(I)c(C(=O)N(C)CC(=O)O)c(I)c1I,11999.94089
8199,CCCNC(=O)N1CC(c2ccccc2)OC1=O,1299.989527
8200,C=CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1000.02905
8201,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,299.9843961
8202,CC(C)(Cc1ccc(Cl)cc1)SC(=S)Nc1cccnc1,599.9768492
8203,CCCCSC(=Nc1cccnc1)SCc1ccc(Cl)cc1,599.9316127
8204,CC(C)(CCc1ccc(Cl)cc1)SC(=S)Nc1cccnc1,599.9316127
8205,CC(Cc1ccc(Cl)cc1)C(C)(C)SC(=S)Nc1cccnc1,600.0542519
8206,CCCCCCSC(=Nc1cccnc1)SCc1ccc(Cl)cc1,600.009499
8207,CCC(C)(SC(=S)Nc1cccnc1)C(C)Cc1ccc(Cl)cc1,600.009499
8208,CCCCCCCSC(=Nc1cccnc1)SCc1ccc(Cl)cc1,749.9599257
8209,CCCCCCCCSC(=Nc1cccnc1)SCc1ccc(Cl)cc1,999.8820783
8210,CC(SC(=S)Nc1cccnc1)(c1ccccc1Cl)c1ccc(Cl)cc1Cl,999.896441
8211,CC(SC(=S)Nc1cccnc1)(c1ccc(Cl)cc1)c1ccccc1Cl,599.9971385
8212,CSC(=Nc1cccnc1)SCc1ccccc1Cl,1000.132747
8213,CSC(=Nc1cccnc1)SCc1c(Cl)cccc1Cl,999.9883477
8214,CCCCc1ncccc1N=C(SC)Sc1ccc(Cl)c(Cl)c1,800.0311377
8215,CC(C)(Cc1ccc(Br)cc1)SC(=S)Nc1cccnc1,1000.094398
8216,CC(C)SC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,1000.066932
8217,CCc1ncccc1NC(=O)SCc1ccc(Cl)cc1,699.9589327
8218,CCCCc1ncccc1NC(=O)SCc1ccc(Cl)c(Cl)c1,599.972381
8219,CC(CCC1Cc2c(cccc2N2CCNCC2)Sc2ccc(Cl)cc21)=NO,326.0078365
8220,CC(C)(Oc1ccc(Cl)cc1)C(=O)NCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,2999.669856
8221,O=C1NCCCN1Cc1ccc(Cl)c(Cl)c1,911.9788846
8222,CNC(=S)NCCSCc1[nH]cnc1C,2642.118917
8223,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,3542.880724
8224,Cc1cc(C)c(C2(C)OCC(COC(N)=O)O2)c(C)c1,1999.957042
8225,CC(C)c1ccc(C2(C)OCC(N(C=O)CO)O2)cc1,1999.957042
8226,Clc1ccc(-c2ccccc2Cl)cc1,7859.577243
